Hanwha_ground_ghi,Hanwha_power,Qcells_ground_ghi,Qcells_power,Sanyo_ground_ghi,Sanyo_power,active_power_valid,actual_unique_timestamps,archive_http_verified,archive_status,availability_policy,column_names,continuous_L72_H144_windows,continuous_segment_count,coverage_ratio,cycle_utc,dominant_interval_minutes,download_status,downloaded_bytes_this_run,duplicate_timestamps,endStep,expected_nwp_points,expected_timestamps,extraction_seconds,failure_reason,fallback_cycles,file_size_bytes,first_timestamp,forecast_age_hours,forecast_lead_hours,forecast_origin_acst,forecast_origin_utc,gfs_ground_ghi_direction_accuracy,gfs_ground_ghi_mae_wm2,gfs_ground_ghi_pearson,gfs_pv_direction_accuracy,gfs_pv_power_pearson,gfs_v16_boundary_utc,grib_url,grid_distance_degrees,grid_latitude,grid_longitude,group,group_type,idx_file_bytes,idx_url,inventory_line,last_timestamp,legal_segment_count,local_grib_path,local_idx_path,malformed_physical_lines,missing_by_column,missing_timestamps,model,months_covered,nominal_issue_time_utc,notes,nwp_valid,official_object_last_modified,parsed_records,period,period_end,period_start,physical_lines,policy_available_time_utc,record_type,reverse_timestamps,sample_count,segment_id,segment_length_5min,selected_cycle_utc,selected_file_bytes,short_name,site,source,source_mtime_ns,source_object,source_path,split,startStep,stepType,three_array_common_nwp,timezone_status,trajectory_cycle_policy,typeOfStatisticalProcessing,units,valid_nwp_points,valid_time_acst,valid_time_utc,valid_timestamp_count,validityDate,validityTime,value,variable
2.8675611019135,0.0,2.8675611019135,0.0,2.8675611019135,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,6.0,,,,,,,,,6,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f006,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f006.idx,581:422509994:d=2022090706:TMP:2 m above ground:6 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f006.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f006.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,2t,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f006,,,6.0,instant,,,,UNKNOWN,K,,2022-09-07T21:30:00+09:30,2022-09-07T12:00:00+00:00,,20220907,1200,292.4159423828125,TMP_2m
2.8675611019135,0.0,2.8675611019135,0.0,2.8675611019135,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,6.0,,,,,,,,,6,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f006,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f006.idx,584:424771064:d=2022090706:RH:2 m above ground:6 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f006.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f006.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,2r,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f006,,,6.0,instant,,,,UNKNOWN,%,,2022-09-07T21:30:00+09:30,2022-09-07T12:00:00+00:00,,20220907,1200,26.5,RH_2m
2.8675611019135,0.0,2.8675611019135,0.0,2.8675611019135,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,6.0,,,,,,,,,6,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f006,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f006.idx,588:427099554:d=2022090706:UGRD:10 m above ground:6 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f006.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f006.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,10u,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f006,,,6.0,instant,,,,UNKNOWN,m s**-1,,2022-09-07T21:30:00+09:30,2022-09-07T12:00:00+00:00,,20220907,1200,6.88024658203125,UGRD_10m
2.8675611019135,0.0,2.8675611019135,0.0,2.8675611019135,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,6.0,,,,,,,,,6,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f006,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f006.idx,589:428073126:d=2022090706:VGRD:10 m above ground:6 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f006.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f006.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,10v,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f006,,,6.0,instant,,,,UNKNOWN,m s**-1,,2022-09-07T21:30:00+09:30,2022-09-07T12:00:00+00:00,,20220907,1200,2.3119091796875,VGRD_10m
2.8675611019135,0.0,2.8675611019135,0.0,2.8675611019135,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,6.0,,,,,,,,,6,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f006,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f006.idx,596:432429558:d=2022090706:APCP:surface:0-6 hour acc fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f006.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f006.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,tp,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f006,,,0.0,accum,,,,1,kg m**-2,,2022-09-07T21:30:00+09:30,2022-09-07T12:00:00+00:00,,20220907,1200,0.0,APCP_surface
2.3937239646912,0.0,2.3937239646912,0.0,2.3937239646912,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,7.0,,,,,,,,,7,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007.idx,653:466475678:d=2022090706:DSWRF:surface:6-7 hour ave fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f007.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f007.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,sdswrf,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007,,,6.0,avg,,,,0,W m**-2,,2022-09-07T22:30:00+09:30,2022-09-07T13:00:00+00:00,,20220907,1300,0.0,DSWRF_surface
2.3937239646912,0.0,2.3937239646912,0.0,2.3937239646912,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,7.0,,,,,,,,,7,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007.idx,636:451198454:d=2022090706:TCDC:entire atmosphere:7 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f007.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f007.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,tcc,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007,,,7.0,instant,,,,UNKNOWN,%,,2022-09-07T22:30:00+09:30,2022-09-07T13:00:00+00:00,,20220907,1300,0.0,TCDC_entire_atmosphere
2.3937239646912,0.0,2.3937239646912,0.0,2.3937239646912,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,7.0,,,,,,,,,7,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007.idx,581:423484723:d=2022090706:TMP:2 m above ground:7 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f007.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f007.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,2t,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007,,,7.0,instant,,,,UNKNOWN,K,,2022-09-07T22:30:00+09:30,2022-09-07T13:00:00+00:00,,20220907,1300,291.43011474609375,TMP_2m
2.3937239646912,0.0,2.3937239646912,0.0,2.3937239646912,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,7.0,,,,,,,,,7,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007.idx,584:425742256:d=2022090706:RH:2 m above ground:7 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f007.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f007.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,2r,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007,,,7.0,instant,,,,UNKNOWN,%,,2022-09-07T22:30:00+09:30,2022-09-07T13:00:00+00:00,,20220907,1300,28.700000000000003,RH_2m
2.3937239646912,0.0,2.3937239646912,0.0,2.3937239646912,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,7.0,,,,,,,,,7,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007.idx,588:428094207:d=2022090706:UGRD:10 m above ground:7 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f007.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f007.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,10u,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007,,,7.0,instant,,,,UNKNOWN,m s**-1,,2022-09-07T22:30:00+09:30,2022-09-07T13:00:00+00:00,,20220907,1300,6.38973876953125,UGRD_10m
2.3937239646912,0.0,2.3937239646912,0.0,2.3937239646912,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,7.0,,,,,,,,,7,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007.idx,589:429068076:d=2022090706:VGRD:10 m above ground:7 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f007.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f007.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,10v,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007,,,7.0,instant,,,,UNKNOWN,m s**-1,,2022-09-07T22:30:00+09:30,2022-09-07T13:00:00+00:00,,20220907,1300,3.1489697265625,VGRD_10m
2.3937239646912,0.0,2.3937239646912,0.0,2.3937239646912,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,7.0,,,,,,,,,7,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007.idx,596:433188858:d=2022090706:APCP:surface:6-7 hour acc fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f007.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f007.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,tp,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f007,,,6.0,accum,,,,1,kg m**-2,,2022-09-07T22:30:00+09:30,2022-09-07T13:00:00+00:00,,20220907,1300,0.0,APCP_surface
2.9928889274597,0.0,2.9928889274597,0.0,2.9928889274597,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,8.0,,,,,,,,,8,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008.idx,653:467809001:d=2022090706:DSWRF:surface:6-8 hour ave fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f008.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f008.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,sdswrf,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008,,,6.0,avg,,,,0,W m**-2,,2022-09-07T23:30:00+09:30,2022-09-07T14:00:00+00:00,,20220907,1400,0.0,DSWRF_surface
2.9928889274597,0.0,2.9928889274597,0.0,2.9928889274597,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,8.0,,,,,,,,,8,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008.idx,636:451944827:d=2022090706:TCDC:entire atmosphere:8 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f008.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f008.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,tcc,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008,,,8.0,instant,,,,UNKNOWN,%,,2022-09-07T23:30:00+09:30,2022-09-07T14:00:00+00:00,,20220907,1400,0.0,TCDC_entire_atmosphere
2.9928889274597,0.0,2.9928889274597,0.0,2.9928889274597,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,8.0,,,,,,,,,8,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008.idx,581:423868073:d=2022090706:TMP:2 m above ground:8 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f008.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f008.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,2t,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008,,,8.0,instant,,,,UNKNOWN,K,,2022-09-07T23:30:00+09:30,2022-09-07T14:00:00+00:00,,20220907,1400,290.11594238281253,TMP_2m
2.9928889274597,0.0,2.9928889274597,0.0,2.9928889274597,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,8.0,,,,,,,,,8,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008.idx,584:426128217:d=2022090706:RH:2 m above ground:8 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f008.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f008.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,2r,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008,,,8.0,instant,,,,UNKNOWN,%,,2022-09-07T23:30:00+09:30,2022-09-07T14:00:00+00:00,,20220907,1400,31.6,RH_2m
2.9928889274597,0.0,2.9928889274597,0.0,2.9928889274597,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,8.0,,,,,,,,,8,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008.idx,588:428469676:d=2022090706:UGRD:10 m above ground:8 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f008.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f008.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,10u,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008,,,8.0,instant,,,,UNKNOWN,m s**-1,,2022-09-07T23:30:00+09:30,2022-09-07T14:00:00+00:00,,20220907,1400,4.6216357421875,UGRD_10m
2.9928889274597,0.0,2.9928889274597,0.0,2.9928889274597,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,8.0,,,,,,,,,8,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008.idx,589:429442654:d=2022090706:VGRD:10 m above ground:8 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f008.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f008.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,10v,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008,,,8.0,instant,,,,UNKNOWN,m s**-1,,2022-09-07T23:30:00+09:30,2022-09-07T14:00:00+00:00,,20220907,1400,2.5662548828125002,VGRD_10m
2.9928889274597,0.0,2.9928889274597,0.0,2.9928889274597,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-07T06:00:00+00:00,,,,,8.0,,,,,,,,,8,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008.idx,596:433618696:d=2022090706:APCP:surface:6-8 hour acc fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f008.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220907_06_f008.idx,,,,NOAA GFS 0.25 degree,,2022-09-07T06:00:00+00:00,,,,,,,,,2022-09-07T12:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,tp,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220907/06/atmos/gfs.t06z.pgrb2.0p25.f008,,,6.0,accum,,,,1,kg m**-2,,2022-09-07T23:30:00+09:30,2022-09-07T14:00:00+00:00,,20220907,1400,0.0,APCP_surface
