section,model,seed,split,scope,horizon_steps,feature,metric,value,unit,count,source_path,notes
scenario_error,RAW_NWP,44,validation,segment_091,48,,sse_contribution,4.361637693210761e-06,fraction,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_092,48,,rmse_kw,0.6198079112239006,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_092,48,,mae_kw,0.5407654064857212,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_092,48,,range_nrmse,0.10249500474211479,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_092,48,,r2,0.16663988966233056,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_092,48,,valid_target_count,3408,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_092,48,,sse_contribution,4.260832059785369e-06,fraction,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_093,48,,rmse_kw,0.8427945187798072,kW,648,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_093,48,,mae_kw,0.6488758556858288,kW,648,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_093,48,,range_nrmse,0.13936935401226236,,648,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_093,48,,r2,0.8052849502226127,,648,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_093,48,,valid_target_count,31104,,648,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_093,48,,sse_contribution,7.190188040987956e-05,fraction,648,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_094,48,,rmse_kw,0.7598639248599504,kW,231,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_094,48,,mae_kw,0.6016249285606833,kW,231,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_094,48,,range_nrmse,0.12565547352903703,,231,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_094,48,,r2,0.7871996952082262,,231,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_094,48,,valid_target_count,11088,,231,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_094,48,,sse_contribution,2.0835574057633084e-05,fraction,231,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_095,48,,rmse_kw,0.628974185980462,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_095,48,,mae_kw,0.5585550977137044,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_095,48,,range_nrmse,0.10401079271065831,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_095,48,,r2,0.15681577742166852,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_095,48,,valid_target_count,3456,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_095,48,,sse_contribution,4.4495898157287665e-06,fraction,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_096,48,,rmse_kw,0.5804813475074325,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_096,48,,mae_kw,0.5238647400226636,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_096,48,,range_nrmse,0.09599173774339075,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_096,48,,r2,0.14985333930761235,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_096,48,,valid_target_count,3408,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_096,48,,sse_contribution,3.7372893624440388e-06,fraction,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_097,48,,rmse_kw,0.6025264744126737,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_097,48,,mae_kw,0.5270180447432385,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_097,48,,range_nrmse,0.09963724685319136,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_097,48,,r2,0.2427018890898901,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_097,48,,valid_target_count,3456,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_097,48,,sse_contribution,4.083255938035089e-06,fraction,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_098,48,,rmse_kw,0.9394677564134382,kW,360,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_098,48,,mae_kw,0.7467436343788332,kW,360,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_098,48,,range_nrmse,0.15535579718322606,,360,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_098,48,,r2,0.742683316730087,,360,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_098,48,,valid_target_count,17280,,360,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_098,48,,sse_contribution,4.963500806871929e-05,fraction,360,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_099,48,,rmse_kw,0.6754848280092552,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_099,48,,mae_kw,0.5878364842172703,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_099,48,,range_nrmse,0.11170206026141712,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_099,48,,r2,0.20628079458783888,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_099,48,,valid_target_count,3456,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_099,48,,sse_contribution,5.131986812297942e-06,fraction,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_100,48,,rmse_kw,0.6519906773921899,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_100,48,,mae_kw,0.5673990564515676,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_100,48,,range_nrmse,0.10781693224787971,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_100,48,,r2,0.2505788901044107,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_100,48,,valid_target_count,3456,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_100,48,,sse_contribution,4.781202147698481e-06,fraction,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_101,48,,rmse_kw,0.6732557655486898,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_101,48,,mae_kw,0.5732730748746285,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_101,48,,range_nrmse,0.11133344965911779,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_101,48,,r2,0.23773527140816408,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_101,48,,valid_target_count,3456,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_101,48,,sse_contribution,5.098172154178184e-06,fraction,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_102,48,,rmse_kw,0.471635806427864,kW,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_102,48,,mae_kw,0.2731985261538371,kW,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_102,48,,range_nrmse,0.0779924123926074,,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_102,48,,r2,0.4270532956955809,,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_102,48,,valid_target_count,3360,,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_102,48,,sse_contribution,2.432391157503591e-06,fraction,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_103,48,,rmse_kw,0.4335840729133322,kW,73,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_103,48,,mae_kw,0.26956764970691854,kW,73,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_103,48,,range_nrmse,0.07169995865590648,,73,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_103,48,,r2,0.4778694310321657,,73,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_103,48,,valid_target_count,3504,,73,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_103,48,,sse_contribution,2.1438349117724477e-06,fraction,73,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_104,48,,rmse_kw,0.5511195558717176,kW,69,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_104,48,,mae_kw,0.5120788485752104,kW,69,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_104,48,,range_nrmse,0.09113630282808445,,69,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_104,48,,r2,-0.6552599578203464,,69,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
scenario_error,RAW_NWP,44,validation,segment_104,48,,valid_target_count,3312,,69,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\RAW_NWP\seed_44\validation_H144.npz,
