section,model,seed,scope,horizon,rmse_kw,mae_kw,diff_mae_kw,actual_epochs,best_epoch,best_validation_objective,stop_reason,numerically_finite,training_seconds,mean_epoch_seconds,backbone_parameters,power_head_parameters,event_head_parameters,total_parameters,inference_ms_per_sample,threshold_kw,step_pos_weight,artifact_source,n,positive_count,prevalence,auroc,auprc,brier,f1,precision,recall,miss_rate,onset_time_mae_steps,onset_time_mae_minutes,onset_time_n,up_count,down_count,up_recall,down_recall,direction_accuracy,identification_rate,probability_bin,mean_predicted_probability,observed_event_rate,mask_equal_to_full,daylight_definition
power,POWER_ANCHORED_HAZARD,43,daylight,12,0.6982868909835815,0.46899908781051636,0.13982029259204865,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,POWER_ANCHORED_HAZARD,43,ramp_step,12,0.9672592282295227,0.7358410954475403,0.13982029259204865,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,POWER_ANCHORED_HAZARD,43,onset_near,12,0.8259686231613159,0.5990830063819885,0.13982029259204865,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
first_onset,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,17401,5623,0.3231423481409114,0.9598886834260001,0.8724655970506872,0.06984131917566132,0.8624279445926181,0.8353333333333334,0.8913391428063311,0.10866085719366886,2.707901037509976,13.539505187549882,5012,3125,2498,0.67872,0.5056044835868695,0.6751795690343176,,,,,,
first_onset,POWER_ANCHORED_HAZARD,43,daylight,12,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,9655,5623,0.5823925427239772,0.8830969706336502,0.8725763197433108,0.1255013415201022,0.8625763703639963,0.8356118706235411,0.8913391428063311,0.10866085719366886,2.707901037509976,13.539505187549882,5012,3125,2498,0.67872,0.5056044835868695,0.6751795690343176,,,,,,
first_onset,POWER_ANCHORED_HAZARD,43,sunrise_sunset_transition,12,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,7134,2742,0.3843566021867115,0.9223969481013818,0.8232625172324636,0.10676103058496075,0.8261612021857924,0.7768143866409762,0.8822027716994895,0.11779722830051058,2.5816453079785036,12.908226539892517,2419,1660,1082,0.6795180722891566,0.6053604436229205,0.7370814386109963,,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,1,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.8978494623655914,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,2,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.9053763440860215,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,3,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,771,771,0.044307798402390665,,,,,,,,,,,416,355,,,,0.914396887159533,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,4,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,633,633,0.03637721970001724,,,,,,,,,,,348,285,,,,0.919431279620853,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,5,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,511,511,0.02936612838342624,,,,,,,,,,,280,231,,,,0.9099804305283757,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,6,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,426,426,0.0244813516464571,,,,,,,,,,,238,188,,,,0.9014084507042254,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,7,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,345,345,0.019826446755933567,,,,,,,,,,,198,147,,,,0.8956521739130435,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,8,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,283,283,0.016263433136026666,,,,,,,,,,,167,116,,,,0.8833922261484098,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,9,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,242,242,0.013907246709959197,,,,,,,,,,,144,98,,,,0.8677685950413223,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,10,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,210,210,0.012068271938394345,,,,,,,,,,,125,85,,,,0.8523809523809524,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,11,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,182,182,0.010459169013275099,,,,,,,,,,,111,71,,,,0.7857142857142857,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,160,160,0.009194873857824262,,,,,,,,,,,100,60,,,,0.675,,,,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,8411,,,,,,,,,,,,,,,,,,,"[0.0,0.1)",0.008140208963402673,0.0,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,1272,,,,,,,,,,,,,,,,,,,"[0.1,0.2)",0.1462832432215169,0.060534591194968554,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,734,,,,,,,,,,,,,,,,,,,"[0.2,0.3)",0.24451451565537846,0.20027247956403268,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,530,,,,,,,,,,,,,,,,,,,"[0.3,0.4)",0.3508306381863048,0.3452830188679245,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,454,,,,,,,,,,,,,,,,,,,"[0.4,0.5)",0.446510162380435,0.44933920704845814,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,435,,,,,,,,,,,,,,,,,,,"[0.5,0.6)",0.5517325204339493,0.5816091954022988,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,544,,,,,,,,,,,,,,,,,,,"[0.6,0.7)",0.6515051448640704,0.7058823529411765,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,685,,,,,,,,,,,,,,,,,,,"[0.7,0.8)",0.7518354904537172,0.7824817518248175,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,2183,,,,,,,,,,,,,,,,,,,"[0.8,0.9)",0.8647459509663898,0.8744846541456711,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,,2153,,,,,,,,,,,,,,,,,,,"[0.9,1.0]",0.9318202901205908,0.8964235949837436,,
power,POWER_ANCHORED_HAZARD,44,full_timeline,3,0.4400882124900818,0.23451107740402222,0.13616473972797394,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\44\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,POWER_ANCHORED_HAZARD,44,full_timeline,6,0.46514958143234253,0.24170014262199402,0.1338372528553009,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\44\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,POWER_ANCHORED_HAZARD,44,full_timeline,12,0.5021483302116394,0.2617195248603821,0.13313724100589752,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\44\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,POWER_ANCHORED_HAZARD,44,daylight,12,0.6949238777160645,0.44548821449279785,0.13313724100589752,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\44\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,POWER_ANCHORED_HAZARD,44,ramp_step,12,0.9848765730857849,0.7389634251594543,0.13313724100589752,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\44\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,POWER_ANCHORED_HAZARD,44,onset_near,12,0.8271090388298035,0.5832285284996033,0.13313724100589752,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\44\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
first_onset,POWER_ANCHORED_HAZARD,44,full_timeline,12,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,17401,5623,0.3231423481409114,0.9590127507685834,0.872478232015482,0.07483865909037273,0.8352867495750201,0.8404753330932662,0.8301618353192246,0.1698381646807754,2.9826478149100257,14.913239074550129,4668,3125,2498,0.53376,0.5208166533226581,0.6360325621251071,,,,,,
first_onset,POWER_ANCHORED_HAZARD,44,daylight,12,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,9655,5623,0.5823925427239772,0.8802987093823836,0.8724877537239822,0.1347881570723657,0.8352867495750201,0.8404753330932662,0.8301618353192246,0.1698381646807754,2.9826478149100257,14.913239074550129,4668,3125,2498,0.53376,0.5208166533226581,0.6360325621251071,,,,,,
first_onset,POWER_ANCHORED_HAZARD,44,sunrise_sunset_transition,12,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,7134,2742,0.3843566021867115,0.9100582718529412,0.8060676563296595,0.1195156205730942,0.7601188265874489,0.7742057488653555,0.7465353756382203,0.25346462436177974,2.814851001465559,14.074255007327796,2047,1660,1082,0.4566265060240964,0.6238447319778189,0.7000488519785051,,,,,,
onset_lead,POWER_ANCHORED_HAZARD,44,full_timeline,1,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.8870967741935484,,,,,
onset_lead,POWER_ANCHORED_HAZARD,44,full_timeline,2,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.8870967741935484,,,,,
onset_lead,POWER_ANCHORED_HAZARD,44,full_timeline,3,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,771,771,0.044307798402390665,,,,,,,,,,,416,355,,,,0.8754863813229572,,,,,
onset_lead,POWER_ANCHORED_HAZARD,44,full_timeline,4,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,633,633,0.03637721970001724,,,,,,,,,,,348,285,,,,0.8672985781990521,,,,,
onset_lead,POWER_ANCHORED_HAZARD,44,full_timeline,5,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,511,511,0.02936612838342624,,,,,,,,,,,280,231,,,,0.8414872798434442,,,,,
onset_lead,POWER_ANCHORED_HAZARD,44,full_timeline,6,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,426,426,0.0244813516464571,,,,,,,,,,,238,188,,,,0.8192488262910798,,,,,
onset_lead,POWER_ANCHORED_HAZARD,44,full_timeline,7,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,345,345,0.019826446755933567,,,,,,,,,,,198,147,,,,0.7942028985507247,,,,,
onset_lead,POWER_ANCHORED_HAZARD,44,full_timeline,8,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,283,283,0.016263433136026666,,,,,,,,,,,167,116,,,,0.7597173144876325,,,,,
onset_lead,POWER_ANCHORED_HAZARD,44,full_timeline,9,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,242,242,0.013907246709959197,,,,,,,,,,,144,98,,,,0.71900826446281,,,,,
onset_lead,POWER_ANCHORED_HAZARD,44,full_timeline,10,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,210,210,0.012068271938394345,,,,,,,,,,,125,85,,,,0.680952380952381,,,,,
onset_lead,POWER_ANCHORED_HAZARD,44,full_timeline,11,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,182,182,0.010459169013275099,,,,,,,,,,,111,71,,,,0.6373626373626373,,,,,
onset_lead,POWER_ANCHORED_HAZARD,44,full_timeline,12,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,160,160,0.009194873857824262,,,,,,,,,,,100,60,,,,0.58125,,,,,
reliability,POWER_ANCHORED_HAZARD,44,full_timeline,12,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,8228,,,,,,,,,,,,,,,,,,,"[0.0,0.1)",0.004637727149306552,0.00012153621779290228,,
reliability,POWER_ANCHORED_HAZARD,44,full_timeline,12,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,831,,,,,,,,,,,,,,,,,,,"[0.1,0.2)",0.157201890107352,0.04693140794223827,,
reliability,POWER_ANCHORED_HAZARD,44,full_timeline,12,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,1195,,,,,,,,,,,,,,,,,,,"[0.2,0.3)",0.24860089385093206,0.14058577405857742,,
reliability,POWER_ANCHORED_HAZARD,44,full_timeline,12,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,945,,,,,,,,,,,,,,,,,,,"[0.3,0.4)",0.34787186405710674,0.37566137566137564,,
reliability,POWER_ANCHORED_HAZARD,44,full_timeline,12,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,648,,,,,,,,,,,,,,,,,,,"[0.4,0.5)",0.4437924811003478,0.6049382716049383,,
reliability,POWER_ANCHORED_HAZARD,44,full_timeline,12,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,446,,,,,,,,,,,,,,,,,,,"[0.5,0.6)",0.5515171115352268,0.6345291479820628,,
reliability,POWER_ANCHORED_HAZARD,44,full_timeline,12,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,526,,,,,,,,,,,,,,,,,,,"[0.6,0.7)",0.6531602655206946,0.6863117870722434,,
reliability,POWER_ANCHORED_HAZARD,44,full_timeline,12,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,690,,,,,,,,,,,,,,,,,,,"[0.7,0.8)",0.7511279649908154,0.7710144927536232,,
reliability,POWER_ANCHORED_HAZARD,44,full_timeline,12,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,1427,,,,,,,,,,,,,,,,,,,"[0.8,0.9)",0.85376455713283,0.8717589348283111,,
reliability,POWER_ANCHORED_HAZARD,44,full_timeline,12,,,,10,5,0.2515495012770745,early_stopping,True,76.91144329999952,7.673074909999559,19136,55308,165924,240368,0.03666819148325,0.15069979429244995,nan,,2465,,,,,,,,,,,,,,,,,,,"[0.9,1.0]",0.9490773620992231,0.9119675456389452,,
scope_audit,LABELS,,full_timeline,12,,,,,,,,,,,,,,,,,,,17401,5623,0.3231423481409114,,,,,,,,,,,,,,,,,,,,True,fixed ACST clock or full
scope_audit,LABELS,,daylight,12,,,,,,,,,,,,,,,,,,,9655,5623,0.5823925427239772,,,,,,,,,,,,,,,,,,,,False,any future true target power > 0.063 kW
scope_audit,LABELS,,sunrise_sunset_transition,12,,,,,,,,,,,,,,,,,,,7134,2742,0.3843566021867115,,,,,,,,,,,,,,,,,,,,False,fixed ACST clock or full
