block,count,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Daily_SSE,site,period,support,horizon,scope,block_hours
12,36288.0,4888793.855876075,31450677.492656674,6325434.931736254,9554573.243448256,10024616.504104108,10526188.873291837,7884154.868045316,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
13,36288.0,396018.95158236177,39887514.86566034,4268604.414991644,7815152.597976863,7885371.455326424,8427131.612175003,129147.68907682443,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
14,36172.0,270683.4413540471,39500943.54501344,3744985.963585321,5704962.381931315,5492837.577425806,6052670.909059027,40141.41631618925,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
15,35421.0,851229.1655107577,37140132.12914388,4132112.523803833,7111162.869444576,7456153.57013833,7934385.179681302,1100612.1939216026,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
16,36096.0,355660.44874444156,36582848.07296877,3789128.4795683157,7201366.129945177,8128016.171958635,8584465.399940617,425997.9134248107,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
17,35415.0,6929256.86824529,25770345.86187635,8636865.164490608,7714996.975279882,8100671.912662975,8489084.679726288,10937735.716086132,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
18,35232.0,7064535.662254737,24754404.05726775,7533834.917803951,11256162.82643472,11950727.440498592,13086418.769846434,9732694.68116923,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
19,35325.0,2330262.6719666636,29784515.56908365,4953268.9196686195,6593090.73152598,6782744.458956177,7419581.681141622,3691415.581247707,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
20,35235.0,2207653.8511956227,30733949.791768014,4979268.497365485,8645256.186488785,9183818.280407436,9458849.369657554,3632273.6014512847,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
21,35040.0,2151500.5924199913,28408409.182712875,4484527.6619348,6776947.302294749,6861536.72459507,7100963.492107252,2147773.572380673,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
22,34439.0,10696919.417186644,15778374.170198739,10323841.388658209,14662260.14970439,17899016.51194998,18668107.108995114,17260345.075068384,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
23,34558.0,6897353.890262241,15187340.115108943,8076954.967528397,15741873.732662942,17981235.27715111,18795347.733793676,12286946.01926935,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
24,34752.0,1687389.3172787093,26945860.26395303,4812962.648177167,4068841.8123115255,4448471.604128608,4723787.823176947,4115522.903238642,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
25,34848.0,1107536.367899903,26406013.06041496,3700149.3413077146,5608178.1159483455,5656478.05922112,5821338.475659239,1470768.2338200358,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
26,35040.0,4653701.062247544,25354778.781511165,6324022.840257717,10025542.747222612,10786961.655255727,10597159.426178744,7300927.608556042,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
27,34656.0,1622241.330601345,27674242.794851366,4302085.473382956,8207815.070354496,8581538.288623106,8531581.824537143,2456222.710065057,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
28,35040.0,262971.10584622127,28277108.246130694,3242405.1930604195,7014015.760366473,7808858.59240845,7611678.966905536,92951.48928668333,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
29,35136.0,431782.770983073,25334820.66775921,2997804.5278431573,6277767.817586818,6412862.485610926,6431673.362762704,307235.31117499154,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
30,11712.0,108015.35257571579,9484334.311743427,1169675.6555907063,2199998.5818434516,2251646.5720121935,2113944.203613932,23937.621857382685,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
0,14592.0,36932.328571768645,4173148.292826682,388595.5325617284,1189881.8330131846,568801.3070901396,836549.5178315407,81.05405422018183,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
1,14697.0,34476.40760300586,4216290.650252621,343278.99534099776,1687602.0661065562,883508.201667267,1304032.903924784,138.50645869808196,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
2,14679.0,37741.79731544966,4451214.664311343,343660.2580624953,1281127.3344571046,639709.6155353206,1000515.8223493336,9.326331509256738,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
3,14592.0,29050.145077870755,4567368.136526411,338266.533149266,1092221.2220903637,462790.0777097018,642212.0738574594,16.000749497107265,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
4,14601.0,350897.5935698543,4520141.0027613565,308065.40465402097,1838035.0737020464,1060559.0188332242,1427231.4913709124,17.89701515994829,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
5,14688.0,98244.8403910257,4585851.073287376,363487.86917524505,1604479.9792025648,758976.2090489242,966797.5606317716,12.387506765931228,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
6,14688.0,27570.92563012907,4542569.151428021,342631.7648389274,1185895.3098601522,545067.208826304,757991.0556374261,0.8846394977437542,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
7,14784.0,24137.35334841143,4618156.802020097,357184.4109704844,1460980.5748061875,639236.2014214295,920177.4806468242,14.290123281595008,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
8,14792.0,33308.713845502134,4488539.837550703,340771.21220941044,1189784.0230709335,484791.3350666288,712037.3569908397,2.325648759220113,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
9,14893.0,38452.30562748762,4618022.499220668,385343.4895735584,1126502.793717306,503744.8658735256,706378.1332918854,53.294132813799926,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
10,15360.0,109054.6264463926,5329552.974639342,644076.7174035007,3238802.0841896697,2422169.81323125,2939129.824597259,1007.6443477349349,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
11,15347.0,51372.12866975616,5061841.618168813,377758.8592903362,2898231.742332213,1936964.6402524307,2558916.939195833,22.37519478202904,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
12,14976.0,25574.375087133725,4747809.465576189,309234.6148987649,2364498.481019107,1485789.4416872554,1974504.4907791482,117.87689495638458,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
13,14976.0,37433.5936438098,5081435.717336775,389312.2005838575,809643.4641723363,279223.56125883845,418457.0966360048,3.3309448457487654,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
14,14976.0,31656.74029650721,5183359.259797721,410211.53650576866,1710028.9745814153,872462.8419402997,1107750.3247256705,4.632397324347098,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
15,14976.0,36329.10345251551,5174971.714988625,414302.12638016127,1716567.745214292,900990.607441441,1126457.2998698638,23.178419016080888,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
16,15072.0,37520.01881489798,5196876.984679371,418025.55864639406,2056517.0335482121,1174459.6767887957,1498080.2785965567,120.26327599044521,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
17,15264.0,105606.54502477773,6320864.470612296,776241.9633721701,2767553.7909038905,1877646.8841994212,2374772.42982672,138.51409775229638,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
18,15168.0,88830.3675788068,5381853.739001407,467594.55140915886,3253568.1838639714,2200730.178629785,2839467.2539046905,73.60029843590463,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
19,15277.0,58127.23750311535,5239048.415453624,351337.7305439771,2413234.925265608,1452924.2568481993,1936275.3376624747,167.22734274946114,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
20,15155.0,80301.4902133709,5096832.6535726255,532394.994657032,2915570.817513859,1866460.827935476,2483091.8567700353,576.5211563582905,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
21,15064.0,23977.125693568574,4856120.447187538,299526.7801566517,1535149.4577571934,802167.8642839865,1210617.3777971922,84.30635081080776,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
22,15093.0,36728.49408768182,5091584.797052525,410985.237066365,1038687.5417209266,451233.5138354129,637265.8371276144,148.39712386212614,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
23,15155.0,38216.02874861144,5244019.183175651,443701.3061637646,3632000.711791897,2100021.178885879,2691115.1671475186,891.7152004843502,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
24,15193.0,47880.56756200617,5378492.659146577,389805.3929911962,2530544.01596868,1534298.5718679568,1944440.6665891043,298.7961733757314,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
25,16199.0,194185.4044362286,8694167.452564457,1517336.4084401252,4063266.531460745,2706905.0031308183,3309264.812149048,8454.799193499639,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
26,14976.0,112774.41280521889,5511598.733306262,615149.4869960148,1753571.532257063,1710598.8505696997,1991626.6549602717,5.339496664233701,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
27,15175.0,76603.01762976547,5548516.528435822,498627.6535606453,2052214.5580129724,1119714.561138733,1406592.1827583758,312.1080723799154,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
28,15456.0,59555.45090500096,5944934.021799953,518966.7666704171,2339240.200611774,1480292.7435776365,1904729.79436279,147.44760374173046,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
29,15360.0,34698.12551198981,5905175.153828672,434906.3799811244,1906589.0297304895,1295399.0996946394,1560861.6500562262,11.998820653661587,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
30,15264.0,31083.382599507062,5781099.778938525,468614.17275770614,1426736.8238601682,903509.4769073803,1051109.7641725675,2.806563255344111,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
31,15474.0,74982.97366045002,5955657.835771774,549680.118961045,662213.9978203245,406802.2192164752,507441.70113201573,562.0761592687934,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
32,15828.0,152724.5232358678,8500883.853293762,1178711.1281321694,2608979.6647897228,1750339.8811588648,2169009.780917247,8554.361283558696,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
33,15456.0,76581.28242051842,6675131.43632193,590416.0870386041,1767131.1413527315,1635432.0641621936,1654417.229650033,153.57185435152934,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
34,15456.0,42233.956198702486,6830265.562906781,614731.1157674167,893022.1103517037,660396.7273449341,719085.2022075602,6.3118815162038056,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
35,15456.0,36460.511534217294,6511163.297860526,575455.1874229081,1199183.5071084036,869767.8864177273,909338.085677107,0.5338991346621526,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
36,15552.0,51160.274645849226,6666044.580739559,637970.3655390961,1005351.7997882963,748454.5990594914,784021.643572177,18.08893313629251,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
37,15552.0,59025.011185930736,6196856.0843604375,613300.6763590226,1117225.391589797,793603.4457237609,889607.1189518374,8.49595743098293,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
38,15552.0,37217.87025569299,6101323.522870028,544029.6708030212,1018594.3306208627,627248.9628027686,753753.6394271605,2.875118300707406,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
39,15552.0,43224.14366601121,6306608.333396993,549701.4947571692,2657097.988738839,1677052.5755508773,2052709.1804339294,1.7469610920358662,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
40,15552.0,37030.03230422336,6854074.142065413,568499.2824159461,1282383.6053254267,835393.2382262604,970026.1038825215,2.2440041744682344,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
41,15552.0,37444.378712707876,7048154.338505268,583117.9183619185,895964.3492488085,605603.216168727,657657.230494737,5.3769761788386505,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
42,15552.0,35543.4810637311,7004104.665737602,579672.3439154194,1395254.6668647013,1050495.5849946695,1028081.9919480702,1.1198636020254613,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
43,15552.0,38145.739336549996,6805712.841953073,580369.9065012245,1140627.043260909,862074.6479254636,855392.145387513,6.445362877277617,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
44,15476.0,51107.561050063974,6755607.86116567,570539.6360621445,937308.5423713682,684497.5148510718,742968.0388309442,1.2437106789508454,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
45,15584.0,652444.5630462253,7014748.602725683,1022757.6411597284,2311373.360286416,2207780.7662885874,2260218.918279911,615868.0840593096,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
46,15525.0,64161.14590318281,7007794.256561182,598356.4964652981,1270338.2221613594,1102490.5675581002,1140308.2002425347,0.896811968038547,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
47,15744.0,96471.33477980163,7287445.847948355,673210.3784414199,1288243.6873519304,918812.6205199346,938309.6725920716,144.21668216185816,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
48,15557.0,35750.311913851125,7096423.782715915,583801.9397460449,1649065.6205062137,1454751.5709714126,1435135.936679409,45.05725289465605,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
49,15648.0,37242.586768901034,7120331.894944595,615893.4838472859,1454167.2725472613,1178105.867494302,1182677.5170494437,51.25561589758189,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
50,15643.0,381091.6414316681,7130209.559526581,606519.6703477058,1917956.3864749318,1917999.5846490036,1914118.4894678912,6.593853865011902,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
51,15753.0,115789.74860726071,8237407.110443458,927181.8810675346,1745002.443868577,1514301.2329042428,1571018.3003811925,203.18279832736343,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
52,15843.0,70922.03542093765,7432370.6541455705,681527.7364035718,1809003.0799828626,1785659.6391225306,1913379.3770158954,420.5107072919255,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
53,15933.0,37034.93811620328,7528691.052606642,620866.069349501,1574343.1311092926,1165183.6109288435,1192932.9933373057,19.09218123877537,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
54,15744.0,42408.50333456547,7033561.400348342,626934.0526963852,1420335.1135355015,1117215.6088686006,1140597.1737104703,46.833418464948345,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
55,15845.0,75523.8954762011,7206565.617619626,742403.8229125193,2132477.407068203,1841853.3369987276,2038044.1656453428,69.04152804120022,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
56,16123.0,159410.87859750979,7205802.795046445,902734.7278087529,3230325.837782755,2926681.3978972803,3443745.3625087384,488.7956012676194,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
57,15936.0,39265.90235601779,6761206.764737489,578208.6074851871,1232319.372387737,901064.576207136,1021126.7039790341,61.48390317336891,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
58,15840.0,48578.93198768361,7179062.206302339,666016.8212492479,1170803.8925894774,704719.5316667793,855610.0385179117,1.8655676071945588,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
59,15843.0,42851.48665273586,7376033.455156528,661161.0169633882,1888803.792228743,1561304.09564528,1665557.5298876648,13.649387865672084,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
60,15933.0,73926.82413916895,7875025.251423892,738351.2686912518,2371692.3664763933,2213402.7812753376,2231234.278900341,75.8248287594572,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
61,15840.0,46269.36444206335,7591285.2094723405,586381.4428467925,1756647.8107619346,1317727.4981595927,1259710.6003586447,48.11051787878359,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
62,15936.0,40823.398745132174,7587697.850064845,695618.5053607477,1442193.7226584512,1091343.5677282512,1077065.915494456,2.4262409369711304,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
63,15936.0,43085.9943896837,7620273.539444117,707086.864480207,1857694.9330010067,1532312.3264618209,1377652.2642066462,1.603657088966482,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
64,15936.0,46502.886829506686,7661274.584269543,713274.062865794,1279957.2413215127,1023360.372029763,1001706.1834964885,1.0351712883348096,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,low-power,24
