block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Daily_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,site,scope,horizon,support,block_hours
18,41472.0,16359500.54941625,3510302.5510755964,40124431.698360756,5755036.644703031,3710444.774080523,7161555.292654214,7064045.395834109,6724653.214594625,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
19,41472.0,17952245.413487826,2029757.2393310207,44965095.13135097,5959971.8633493865,4229783.503793114,8048779.764240223,7687045.987414825,7044224.941843749,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
20,41472.0,18790137.026935447,639194.4972413117,47941102.19396521,5142115.509922679,146775.0268642279,9021375.471791409,9148168.327587035,8141346.813025202,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
21,41472.0,15581626.718773864,1485896.8050094335,46494839.68833713,5046681.744871057,1486430.4687085585,8984930.34246426,9297007.052161714,8318096.663046793,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
22,41472.0,16941559.18184237,3189206.0585408537,38211920.81172037,4281043.129062908,4602010.788743203,8029868.358657429,8323119.0377457915,7838044.108315874,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
23,41472.0,16664265.092052924,3258798.4419403425,42755406.6734984,6310746.733901228,5363107.626825983,9575007.409136849,8460794.096139109,8830852.208049674,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
24,41472.0,17762901.82618371,1413648.826338646,40617644.93611441,4090451.427724422,2388128.411318391,5323527.53082692,5911960.377961812,5709724.770784648,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
25,41472.0,15184122.754332323,3664449.9074024823,40128407.09269191,5944825.240841085,4689704.798381708,7866175.803216422,9320188.479593866,9342412.947036725,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
26,41472.0,20697239.816671755,10399063.797100095,30206387.54431294,8796906.824615603,12858812.841168359,11826716.096251948,11009328.157645414,11361792.560479905,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
27,41472.0,14378496.96382094,4794506.0271411715,42256300.88853293,10107252.0606616,12185181.512015162,6499065.024165899,6843236.379687334,6056624.412207314,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
28,41472.0,12798869.524930717,445449.0156821813,44312757.46764503,4473585.740632377,84648.6567529708,8294746.937783663,9150357.456719356,7622842.381975961,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
29,41472.0,22460138.4870591,466243.9282721286,47433311.86004583,4651493.234193001,37498.2216183024,8155060.664051914,7564032.667083035,6105391.554094487,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
30,41472.0,15906169.275799591,390365.2285069224,46907127.97349913,4475717.65577084,11977.599258292297,10858987.291717563,11326257.973987332,9973683.552062688,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
31,41472.0,16254266.741876114,403408.932088751,47715502.02758665,4573945.207117911,14060.512213494601,10615055.95311548,11375705.056235293,10169072.833204158,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
32,41472.0,4744387216.890792,440342802.84223884,48094565.15647257,20628838.91319833,41242.515757966496,14253278.781433035,13261311.417015538,12945961.577373493,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
33,41472.0,10711690128.269978,861386371.1195542,47784875.41884103,38876436.33464409,88546.0679343608,11892121.906332776,11034989.401558967,12946632.44172003,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
34,41472.0,10636772278.726616,862506526.6783174,46875582.71548778,38092410.67257326,565492.545395719,11570486.52899189,10967013.144022077,12952620.478569403,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
35,41472.0,10518122697.358177,835824532.7585735,39433256.106442474,33309115.511076264,6961639.310382292,13624221.673365988,12885026.571540449,15366080.9227139,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
36,41472.0,10468075942.634893,794139947.7294751,28513296.95658383,26375536.70960037,14412826.420813318,12393200.860091802,11974660.27661142,13755591.678784702,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
37,41472.0,5322852428.209693,451236731.9790951,36605646.68062178,26090915.52725078,9799688.577110376,13384021.10838972,12302293.935103137,13697842.998893697,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
38,41472.0,25970724.065670278,16118286.485461373,22365723.972292773,12865278.808594815,21178293.38598429,16912063.768653173,15074458.606344158,16946375.966443524,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
39,41472.0,14330895.294420838,14763970.529633349,33894223.83539713,17091885.844864596,24266006.372618407,8545297.643743558,7388132.31494353,7215794.287550111,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
40,41472.0,26226480.940583777,21989355.37153521,14947655.677422687,16825214.257298768,30045445.719533842,19549340.88755424,18463097.83672685,19696915.296544965,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
41,41472.0,22524446.23320154,8730731.384442633,19049795.67014934,9735108.57563941,11814476.73505528,12420032.052254558,12810481.702943984,13017381.063023653,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
42,41472.0,55258903.13080867,8954570.930159772,26961904.538857862,11573229.585253235,14186647.968143834,13295860.779253175,12630935.182284439,11795707.418630218,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
43,41472.0,21392112.60352076,11952345.749884102,35386770.56054166,12380392.225223823,14645542.65866877,13989188.609643497,11648944.679709483,11048271.915423892,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
44,41472.0,15593329.28527073,5482934.77533655,40072132.506393,8087474.176143918,10554470.945060238,13382919.460411994,10751640.346228415,9485439.380289983,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
45,41472.0,22780976.508712716,4190481.8625205327,43978878.30673676,7604238.683316372,4410672.741262648,11270119.366427833,10759199.441903878,9724454.445546422,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
46,41472.0,21076597.45586296,4085016.928237866,42729693.54144756,6822126.07136633,6607500.134742847,14635265.493587546,13184161.237733355,11566379.149517111,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
47,41472.0,14931140.778245596,2913691.95617475,41259628.81545867,5762810.300738586,6299095.114873492,9200153.114711907,8553309.833973397,7475187.833600124,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
48,41472.0,25360988.450141907,11921133.220570317,31249405.10704427,10660917.217347827,15596569.48015087,11880784.25883497,13168956.498803027,12960358.03546912,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
49,41472.0,21225230.22185452,17038508.017728243,31160940.50830725,13162274.938768946,24286097.287431635,14953191.6519601,13261731.495023796,14895146.615164986,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
50,41472.0,24741878.91779047,6128184.466635672,29234403.58943754,6332172.494839445,9524247.798751136,4990570.3775724685,5009239.030245237,5007089.096875463,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
51,41472.0,13646474.65976499,2755015.1473380174,44852074.191652134,8187670.590094472,3091198.432848523,5644880.918773328,6357910.352267724,5681374.424847721,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
52,41472.0,11744395.55217131,2078284.686105485,40845908.22062233,4236769.870733391,2254724.01974742,5331245.222291977,5912812.967188892,5532456.382394209,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
53,41472.0,19812003.1664514,4547135.931468894,41051035.26130285,6795032.750984906,6773177.7772279065,8432310.445559956,9567340.798180131,8531568.775205115,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
54,41472.0,14842911.885873422,2256788.501339384,42375682.47613883,5411909.736836028,6057979.994834402,6692061.59993733,7264079.66613269,6520552.166441623,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
55,41472.0,36947685.229037344,17773438.931719866,35817750.724454984,15867672.942095807,21916116.36141997,15015312.083908014,15204989.939669535,15920782.750431351,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
56,41472.0,27768106.845682174,12189349.516540987,23412714.930285253,8370846.049285746,20498700.595948115,11599030.888737068,11143186.94732177,12287875.38053348,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
57,41472.0,22477864.508665726,12983813.747710397,38403863.68020827,15367132.88943878,17483078.249145955,13386031.89304852,12482882.23497543,12400327.812184699,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
58,41472.0,28284774.08195622,14410891.071586393,28751920.065228816,12161272.488708746,21256791.549843874,13817873.327330347,14208198.848564215,14407908.48714704,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
59,41472.0,63131973.116639875,15062970.383578788,20423296.238847155,11485745.628007492,26403882.033467777,11286045.199204315,11293213.853975674,12593108.900800908,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
60,41472.0,21192863.96633468,13879446.16073013,37061073.89731347,14486752.399082113,18593045.828915242,12756365.179052558,12186701.64449557,11824646.537096165,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
61,41472.0,20049147.91515606,4459881.149875474,41340086.419886924,7332504.522113475,7083018.21566349,17618107.654499207,13864011.261899369,13154128.926801959,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
62,41472.0,23062055.799988445,5752921.152720635,48613725.79748718,8814806.308932772,6325144.071622886,15585910.429164888,13398902.954648362,12225204.158738265,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
63,41472.0,14965295.046913913,436850.8018573605,44389476.51231778,3706156.5414881175,392340.0003263589,10406857.288558237,9725378.060362669,8591781.725625148,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
64,41472.0,19333085.843023047,1766821.3611305451,48495060.59857216,6172653.569522996,1694065.3755920772,11062981.928219596,11334788.279230228,10243788.767138792,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
65,41472.0,16631657.605374595,4590230.798819992,40427059.53570029,5290541.1611749325,6652926.584720719,9146051.99517447,8133499.097630941,8137357.783420704,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
66,41472.0,28570747.300203104,28039039.827034313,15274155.18479303,20259438.27521531,39866024.893793374,14882203.379623089,14175657.255521655,15789377.388325626,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
67,41472.0,15435834.62246538,27599677.46308066,45462470.479840815,30893382.082281914,40592388.38747808,11177361.416631777,9904075.473297276,9172194.137165558,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
68,41472.0,18588248.4026031,587417.0177571824,46574816.557027385,4707652.55660651,546419.4129337781,8525455.00081757,8699749.037571523,7606942.253426507,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
69,41472.0,18051780.219543453,2130156.300198763,40302503.99788866,3791290.5132106626,2296075.597536667,7960555.993157692,8691523.533887066,7787110.318867975,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
70,41472.0,21334374.760540538,3438140.4779182,43654807.05186002,5129972.88830489,2524861.6083406066,7265418.142478008,7419087.54754542,6707944.953721268,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
71,41472.0,11192554.47921616,7242589.692926806,25909795.872302726,4845892.951795897,10005540.074530343,5546616.138297941,6221200.341084788,6190131.294620037,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
72,41472.0,15383521.354957756,5414642.728902458,33564854.65183415,7456654.3347212095,8168177.157663765,6926372.524247324,6617161.275908926,6437185.363422887,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
73,41472.0,35262301.07957074,22088924.618786566,19127646.458817314,16245805.968619818,30382775.95052069,23333306.161111787,24134650.543289784,24817395.85460043,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
74,41472.0,14037733.013921713,23543943.69120187,43049731.63859882,24905479.825881656,34004184.31781984,10814730.138679462,9994128.68392897,8557848.189768096,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
75,41472.0,15123395.568844117,896706.7099978523,42993733.56975205,4385725.3902374515,1935381.276496874,5727192.644313955,5841627.8039484145,5676599.105815138,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
76,41472.0,15563049.793612376,2684512.703810458,40674521.95851288,4968395.67101321,3131257.187722838,5738666.9557462325,7108524.014600272,7018800.4471629625,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
77,41472.0,22076183.50539924,11139490.585554918,34259130.35581148,10160770.24012845,12533259.106064089,11482850.014605796,11883565.744437654,12490178.125547837,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
78,41472.0,16753046.267831687,8302214.6414358225,29031965.444723066,7869160.532091019,16616779.248647476,11347985.071817905,9626666.453172812,11616585.507074647,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
79,41472.0,14285210.240730923,4974449.6180732725,40565748.02047431,9291481.475025674,10045427.395166105,4745311.374501916,6577250.631674093,6086964.292220031,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
80,41472.0,16482314.058627892,679712.6032645854,44863720.21114712,4931744.829083109,614108.8329317833,4962511.788335491,6043095.2559935935,5330135.576299576,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
81,41472.0,13393154.775236135,287184.2206313123,44152567.07404499,3855075.895002036,18333.103350682908,5758843.192229544,6519148.229675503,5903110.0365511635,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
82,41472.0,12564511.887170581,254056.23601989643,41245756.42977935,3202970.4858116084,93935.56700601467,4654028.569237931,5661504.975440989,5254055.658083154,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
83,41472.0,11658936.280753434,167994.81844076279,39141334.58982324,2845282.0201981864,57639.76687799152,3543473.5894435234,4190823.2828039043,4085209.850004005,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
84,41472.0,10709497.452296609,483570.7901782278,37623966.51099045,2912549.6721782456,439000.2476470768,3015802.3718520557,4826739.859102381,4352551.398673727,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
85,41472.0,13075325.254310198,1095007.0241062348,36817489.24439791,3337905.3186332164,1151821.6337838972,3449856.5954576503,4625368.464786208,4425931.891470529,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
86,41472.0,15719675.523167266,4864296.161017909,33704650.049644716,5746077.471683669,5117365.092634464,6758464.305381165,7078810.239433521,7410705.017850554,YULARA_COMBINED,full,144,complete_H144_Daily_intersection,24
