block,count,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Daily_SSE,site,period,support,horizon,scope,block_hours
32,3444.0,189826.84211744292,397747.56070160674,189826.84211744292,140170.31256345616,265052.0998345521,232263.58304379144,122358.79973327999,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
33,3387.0,1645389.701881666,1835996.2240965092,1645389.701881666,1903492.6676993775,2100854.3640647195,2465054.7310886043,4428598.175147841,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
34,3420.0,948480.6814583456,877720.0459578861,948480.6814583456,873083.9582763645,850921.4662602093,909254.3702718369,12275267.71038528,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
35,3432.0,3803865.0718612215,4286254.901676829,3803865.0718612215,3576855.0363255776,3536859.2159701902,3447870.5379334986,3725871.808840639,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
36,3444.0,3467633.8232267024,3751267.9369215444,3467633.8232267024,2820161.807130527,2775060.4109930196,2735263.972913305,12383490.779477283,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
37,3408.0,1693840.1128175932,2034816.1400817926,1693840.1128175932,1483619.9965543554,1554246.9848695223,1612669.2946139988,4819954.46194664,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
38,2920.0,3276928.2201491413,3703795.535413273,3276928.2201491413,2862389.974025793,3060048.4509930415,2859085.480799542,3092158.0119599993,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
39,2598.0,5779810.999081508,5939116.736283844,5779810.999081508,4483169.218858661,4211328.729525692,4019740.164472762,10416848.670690315,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
40,3123.0,1088480.5040485018,1022624.0678451116,1088480.5040485018,708230.4527029257,843225.6882697877,855120.9758661164,10959134.003540635,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
41,3408.0,1506422.3683246872,2052805.0424760168,1506422.3683246872,1795252.2751500113,1699097.0609338447,1815334.4718202893,1873527.301719359,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
42,3432.0,1458031.7149556463,1074121.4492849694,1458031.7149556463,1161319.1922660342,1121206.6686119237,1049445.887788081,21150581.153743193,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
43,3456.0,1644681.098286041,1428574.638006003,1644681.098286041,1614118.7703079307,1429178.437900998,1458462.6576326566,17928118.427107695,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
44,3456.0,1078552.4714811803,1355166.0097556692,1078552.4714811803,1039598.1218795748,1235701.3328901848,1087252.8180394662,3643914.783385437,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
45,3432.0,975856.5599418487,644246.1813698082,975856.5599418487,840906.7294737071,810829.4999319952,869175.3330129442,18888408.470347524,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
46,3432.0,443836.27785538224,519063.81660021364,443836.27785538224,641411.5149426949,590374.972602142,576551.6582225969,869795.6775700802,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
47,3421.0,200485.12672675107,264086.18421820883,200485.12672675107,417615.89080380363,424817.50875068206,373422.39282318036,540904.6378439999,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
48,3420.0,294475.69456839096,458102.2125413621,294475.69456839096,412956.8854810965,437100.6691168068,407333.3758469117,342985.6616601601,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
49,3444.0,561299.1144104738,1178201.922173399,561299.1144104738,1639013.2141854458,1574331.264789826,1591366.5587477388,2374650.5025412794,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
50,3456.0,435610.5267190151,1411602.6133874774,435610.5267190151,2238571.575550776,2452064.207911043,2267854.9780340106,0.0,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
51,3456.0,1670844.8501113968,1899125.2819680953,1670844.8501113968,1809373.556348243,1749987.1453838919,1717274.7329133442,5387346.615232801,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
52,3456.0,3926827.47780102,3969403.3484998276,3926827.47780102,3806560.6190761896,3995627.87006759,3845683.2925509885,15409125.001609921,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
53,3432.0,386492.6321848464,498464.5541444174,386492.6321848464,861292.6277470741,762060.1610187312,753010.4952586946,6118908.2818044815,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
54,3444.0,165218.12134390743,391342.4924837887,165218.12134390743,165338.34925999644,274833.81462533,320315.32832348207,145209.10048704006,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
55,3456.0,2157901.028015946,2662754.9235715107,2157901.028015946,1965539.8197334511,1852107.2621108172,1905586.2466913203,5319428.82292656,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
56,3456.0,2953582.1739229145,3547381.465119236,2953582.1739229145,2764499.9245991763,2750854.170758258,2683613.6678198753,3569054.3851166386,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
57,3456.0,1114973.474971384,1005556.0423159213,1114973.474971384,1017736.7656088566,948596.5540278672,987364.073696717,12653875.234114561,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
58,3432.0,1340625.579688709,1488320.6341081723,1340625.579688709,1422513.3897188099,1377535.3924353097,1319486.2292702324,3848142.9736995217,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
59,3432.0,1405668.449813539,1452150.6264488266,1405668.449813539,1631727.2156689607,1505382.7167519126,1653612.71908996,6754587.808170078,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
60,3420.0,2064342.6078997797,2333187.440932938,2064342.6078997797,2456902.0417414936,2394924.5300519294,2354610.1917004515,5841569.483340322,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
61,3444.0,2247337.3611416984,2367146.3221539767,2247337.3611416984,1978059.2001197094,2005777.667058405,2090347.605008221,10304294.281739524,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
62,3456.0,2456568.2009526948,2890712.7107854537,2456568.2009526948,2645126.0471782587,2407050.0820756895,2623822.6281412947,9723804.548924156,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
63,3456.0,475542.835413497,283200.81645558146,475542.835413497,415998.13748513226,413176.01248191606,408565.3524158193,8227349.504455676,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
64,3456.0,4521169.459632549,4622270.827533461,4521169.459632549,3787717.2883274592,3852196.2006433313,3896280.495644978,19314708.657132003,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
65,3456.0,4298302.453540943,4531503.39430757,4298302.453540943,3707612.819385196,3780977.632142239,3601330.839469916,9967661.65533793,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
66,3456.0,4952945.261593962,5584272.576843876,4952945.261593962,4505950.958893895,4586613.529448531,4522893.675053169,6196123.782561606,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
67,3432.0,2115458.357231233,2325655.759660884,2115458.357231233,2046116.0910054306,2143718.3461075933,2021730.6616266684,6443307.722973279,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
68,3375.0,1023929.8207048762,1149810.0695641928,1023929.8207048762,1194545.89312289,1060002.8669793527,1144245.6636416062,3252450.5783658787,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
69,3396.0,2813598.5536395055,3157285.9191823783,2813598.5536395055,3080726.401205032,3170253.15705396,3041276.98957959,5403875.270467361,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
70,3444.0,1365989.1066899826,1365806.732394197,1365989.1066899826,1290814.6186116047,1234337.2961039513,1273501.4483876904,11461832.161210086,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
71,3456.0,589725.8072619208,696372.168770721,589725.8072619208,630748.5013731734,634580.7607996387,596527.0801806627,1741816.9718231994,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
72,3456.0,2185414.9791858103,1831516.208690143,2185414.9791858103,1409415.394096879,1427352.6702411536,1498344.728658367,23222101.395836633,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
73,3384.0,1913144.4884622437,2137282.8619589303,1913144.4884622437,1940844.5783066363,2113273.205323091,1934636.3865675328,7675159.71095284,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
74,3326.0,623830.51845044,814543.9463664065,623830.51845044,1317340.7063994342,1211507.9451740396,1714002.0809466075,7706597.695703119,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
75,3289.0,293412.92941837857,618981.4611305404,293412.92941837857,1608696.0713162275,1625777.9970897394,1881555.5269450499,239838.64574720003,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
76,2198.0,731575.025671547,871557.4114231553,731575.025671547,736584.117794961,924412.8974944222,885647.8050914928,293301.19923664007,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
77,862.0,1611685.372029742,1310427.510333809,1611685.372029742,1048586.2823618501,1237647.3154384412,1087798.3062193184,722609.2246151604,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
78,857.0,1416298.5591281636,1269395.6989196273,1416298.5591281636,2025073.5285355886,1350634.5378087151,1729510.7178639977,914758.6496469195,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
79,2063.0,6608509.072832835,6110847.307618789,6608509.072832835,5285552.238305422,5550028.526009061,5081199.617803707,11598586.70745864,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
80,3181.0,2680239.5722710066,2886955.7318395977,2680239.5722710066,2511923.7461577887,2600098.9322874025,2713814.0405914746,8811860.353496168,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
81,3456.0,2047975.446001626,2308230.4234636263,2047975.446001626,2161007.3250462757,2127525.9688938456,2236382.0846969173,4178868.254049601,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
82,2158.0,1563559.9920344774,1424909.7420223285,1563559.9920344774,920408.8855213118,1002143.5583193846,901631.0316676524,5036939.098655839,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
83,451.0,2071209.2062217493,1151009.389688116,2071209.2062217493,365141.1106977175,448177.04721108306,326310.91000053,742235.71465232,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
84,322.0,1506334.8261423851,822105.8232695693,1506334.8261423851,266468.6784721136,311528.14175747207,233183.00408135704,0.0,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
85,1175.0,1641968.9172581143,1199010.7825763198,1641968.9172581143,2267441.5635392545,1354264.0463302953,1683945.5232061124,9858080.42967888,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
86,2907.0,2808444.9568786123,3057732.34610976,2808444.9568786123,2579768.9310961002,2468870.067279915,2418131.016226576,3255314.3842752017,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
87,3456.0,1170624.3122396616,1056136.3709852905,1170624.3122396616,1133239.9269698213,1078974.2116472938,1175441.6709441876,15118031.244840471,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
88,3456.0,3170130.546542701,3318167.613777492,3170130.546542701,3643647.3699448123,3570450.9481761935,3475583.5853130096,7375013.936447999,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
89,3456.0,2457029.3406472183,2620562.1479954794,2457029.3406472183,1959733.976408316,2006337.1442828123,2077995.1325721352,9442703.778182881,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
90,3456.0,341595.3873336602,499210.1971174134,341595.3873336602,334702.96444357076,425419.46390103095,377363.43740749266,1683531.9209745603,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,24
0,6829.0,4522663.369938472,4766116.945940776,4522663.369938472,3999926.3987754094,3911268.821413135,3880908.8467133357,24475880.589227524,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,48
1,6816.0,3980082.8280299767,3984104.804035316,3980082.8280299767,4606324.1931193,4134592.669910715,4165907.3606451694,19971279.1618064,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,48
2,6912.0,4490646.396711494,5521617.364261998,4490646.396711494,4873476.468844874,4924813.894142796,4869556.364691742,14035608.265999673,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,48
3,6840.0,3259019.641311412,3177554.829284874,3259019.641311412,2567938.9957125136,2523345.7554656724,2408805.2550701816,33924122.52743536,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,48
4,6734.0,3521576.4122092654,3080750.356748258,3521576.4122092654,3882594.5149089405,3462382.673820822,4397496.08530646,49767271.05229783,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,48
5,6852.0,5206031.7228621645,5839358.562268585,5206031.7228621645,6072806.777867096,6187191.589610038,6072000.491208421,14893112.452543834,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,48
6,6805.0,1154482.2194251898,1928023.7259730748,1154482.2194251898,1220242.685603836,1526804.436410427,1501978.3592156877,4905889.321135203,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,48
7,6673.0,2007191.8037428511,1487454.5466347411,2007191.8037428511,1821848.6057272526,2131025.995103734,1838833.9752189566,26403585.24322166,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,48
8,6804.0,2907272.4522211007,2572170.0079689515,2907272.4522211007,3378512.740625351,3315335.633997607,3302184.3506888943,24694912.955414876,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,48
9,6888.0,8373736.080864207,8994010.368681094,8373736.080864207,9244422.171485865,9039460.98259924,9121161.961797232,38866797.60685776,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,12,full,48
