block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Daily_SSE,Last-value_SSE,Inverted42_SSE,Joint-patch Transformer42_SSE,Joint-patch Transformer43_SSE,Joint-patch Transformer44_SSE,site,period,support,horizon,scope,block_hours
7,60634.0,104865.65773646945,13905.287817393175,104865.65773646945,13905.287817393175,20223.433059174127,597068.1341416427,68623.85025008823,75266.73187509933,54493.34077474189,49237.80247273194,Sanyo,Alice2018Test,S2_new_origins,144,full,72
0,9625.0,7398.53964325041,228.17176092616248,7398.53964325041,228.17176092616248,21.657757612085483,63094.770882852084,5482.689423661602,5084.8558204413885,3734.3562307103152,3529.4795212426047,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
1,9625.0,8785.177875100575,259.8432534792012,8785.177875100575,259.8432534792012,14.085641847656257,62010.116715115175,4973.238473748687,6427.1553189655515,4730.647566414738,5201.132884652436,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
5,9639.0,6910.061059038762,308.4876289621768,6910.061059038762,308.4876289621768,10.457787047330529,67427.85655166027,5267.92088200474,5704.388048470795,3827.6672224217905,3734.943465622841,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
6,9639.0,8850.510979853758,399.20335750485685,8850.510979853758,399.20335750485685,72.46170822580999,64194.17822009686,5904.9086076591,5417.8612386738205,3713.3320139080643,3694.3462031409103,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
7,9513.0,9981.42706887769,440.8381825008705,9981.42706887769,440.8381825008705,30.244359632327534,59955.93789236118,7515.338419630658,8678.750716794706,5861.674078745809,6558.004293278465,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
8,9513.0,13616.880775541753,374.36434735639506,13616.880775541753,374.36434735639506,42.461562975701746,57977.19192550226,6523.505605530251,7266.210873218606,5416.68071661947,4776.754902350125,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
9,9513.0,15223.56774880964,444.2950306377629,15223.56774880964,444.2950306377629,41.01469304519609,59810.18154951444,10859.88817993731,12074.548262096456,9164.517160115427,8079.954745738241,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
10,9525.0,11737.15135571694,462.5485508787725,11737.15135571694,462.5485508787725,21.20647432289317,61302.533375514395,9000.002744772157,10357.630456627005,7046.8349903655535,6948.227528942971,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
12,9536.0,7424.073154850996,405.3788667509912,7424.073154850996,405.3788667509912,47.79244345178199,66479.06943780201,6247.333999247507,6077.339584488999,4179.238700102928,3814.6215252267957,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
13,9387.0,8057.536275262994,485.67200570929367,8057.536275262994,485.67200570929367,51.32522171076114,61321.29294234193,5088.771320432766,4210.705135096054,3470.402865754052,3086.058113825725,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
14,9525.0,9981.890707038534,606.4060878693225,9981.890707038534,606.4060878693225,81.9579907636879,62966.160998096915,11099.274604808146,7368.541774997049,6023.211213863897,4811.342961773222,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
16,9536.0,13829.73320403295,510.7229932514503,13829.73320403295,510.7229932514503,39.161700420703504,64059.17106325517,9330.891111758134,9392.510164176898,6106.638013313282,6499.006029701024,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
18,9675.0,6745.02419908598,322.5586703796445,6745.02419908598,322.5586703796445,12.180349142971263,66129.33981012901,6137.283328141357,6055.685847267566,4212.477163937446,3867.5978655630006,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
19,9675.0,8711.0633622728,506.0645535852755,8711.0633622728,506.0645535852755,76.02213109330677,63287.138701340766,5293.500316973119,6960.112503416759,4796.039776279081,4882.079741593074,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
20,9675.0,18029.867444548807,675.9023001188659,18029.867444548807,675.9023001188659,6.744322143085539,62594.256031350495,10182.282047809183,13533.324987435259,10931.043559099091,7748.305699009967,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
21,9546.0,21976.73424285597,701.3454754592508,21976.73424285597,701.3454754592508,7.943669261352075,60511.66470991338,15894.60961552028,21540.047996785215,15166.76015059746,13873.579822292786,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
22,9685.0,20817.578647587783,5081.992641462893,20817.578647587783,5081.992641462893,8979.455228504354,68664.02558624125,16733.207548990376,24091.580893928272,17390.26394046496,16780.218569761066,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
23,9417.0,32203.14939221057,6040.640851802838,32203.14939221057,6040.640851802838,11235.684064960851,63699.03984181405,19460.359293820315,20514.182213051732,15572.865011393369,12888.546633352176,Sanyo,Alice2018Test,S2_new_origins,144,power-active,24
