site,period,support,horizon,scope,method,RMSE,RMSE_seed_SD,MAE,bias,SSE,points,seed_count
YULARA_COMBINED,2018,pointwise_finite,144,full,Last-value,40.93711738680666,,28.59457472628341,0.0049582155520744,6321675813.091229,3772226,0
YULARA_COMBINED,2018,pointwise_finite,144,full,Inverted mean,13.859058136293276,0.38858147000659127,8.213003131308616,3.5093673435047408,724924348.2855879,3772226,3
YULARA_COMBINED,2018,pointwise_finite,144,low-power,Original A,14.66764035749794,,10.435023474190816,7.107569727165164,457327352.5049714,2125723,0
YULARA_COMBINED,2018,pointwise_finite,144,low-power,Original B,2.1887941702670344,,1.4409216303699273,0.5637689277459199,10183956.092366291,2125723,0
YULARA_COMBINED,2018,pointwise_finite,144,low-power,Expanded A,20.665985258387902,,19.851870054024115,19.851870054024115,907860042.7077647,2125723,0
YULARA_COMBINED,2018,pointwise_finite,144,low-power,Expanded B,6.695042591598208,,5.076652386007594,4.668049262157379,95282547.47894664,2125723,0
YULARA_COMBINED,2018,pointwise_finite,144,low-power,Daily,0.67291369133685,,0.0176387671705113,0.012766364581997,962554.6601561636,2125723,0
YULARA_COMBINED,2018,pointwise_finite,144,low-power,Last-value,35.62229100643721,,20.59929259506629,20.58112496468932,2697431134.28977,2125723,0
YULARA_COMBINED,2018,pointwise_finite,144,low-power,Inverted mean,9.085076150277567,0.5040578323180326,4.522539641937443,3.3454095961037384,175814279.86188594,2125723,3
YULARA_COMBINED,2018,pointwise_finite,144,power-active,Original A,21.1742138902765,,16.956576502945197,-2.342240100665164,738205230.2608967,1646503,0
YULARA_COMBINED,2018,pointwise_finite,144,power-active,Original B,11.879917475611617,,7.106810244122751,0.4887499495057847,232374984.5851367,1646503,0
YULARA_COMBINED,2018,pointwise_finite,144,power-active,Expanded A,31.05282671372033,,26.66469531371259,-17.98139710400545,1587686697.0753136,1646503,0
YULARA_COMBINED,2018,pointwise_finite,144,power-active,Expanded B,14.529162334588174,,12.251154452315689,-2.338333142859125,347571116.27511346,1646503,0
YULARA_COMBINED,2018,pointwise_finite,144,power-active,Daily,14.449567423877468,,7.518241035750344,0.07505821926797,343773359.2907646,1646503,0
YULARA_COMBINED,2018,pointwise_finite,144,power-active,Last-value,46.91670371974168,,38.91690946713553,-26.5599681225574,3624244678.80146,1646503,0
YULARA_COMBINED,2018,pointwise_finite,144,power-active,Inverted mean,18.256398770694812,0.55412683131302,12.97758790280102,3.7210455212417393,549110068.4237016,1646503,3
